hour,oaid,os,item_names,brand,sw,sh,req_id,key,,request_uri
16,4A8D5393DFF5444BB28324F7605F0674a68f35aa0af970ad7a4da6aba26bf0d7,Android_12,"真人秀,芒果出品",OPPO,720,1504,ZKkgUGyFqQZEkQp3,4A8D5393DFF5444BB28324F7605F0674a68f35aa0af970ad7a4da6aba26bf0d7,1,/mango.htm
14,4A8DB4FBB73A4C20838131969D1A91A71d6df9aa8fdab0b717c79a48494d319d,Android_10,"爱情,悬疑,犯罪",OPPO,1080,2158,ZKkF_iBTwAl5mNb2,4A8DB4FBB73A4C20838131969D1A91A71d6df9aa8fdab0b717c79a48494d319d,1,/mango.htm
21,,,"纪实,生活,真人秀",apple,2048,1536,ZKlgLCEqaQk_pjt3,4a90d6fc551bcdfbfca0efa7e7f12915e6b3f2e8,1,/mango.htm
18,4a91b703bdda7215c1b3571922b0b65cadf5dd145df93e9e395550fa2628f959,Android_11,其他,vivo,2318,1080,ZKk3OyBTwAl50O32,4a91b703bdda7215c1b3571922b0b65cadf5dd145df93e9e395550fa2628f959,1,/mango.htm
23,4A99A3C2D5E544599640B38FBA2453E7544e0a4fa81a2ae4e0e8fd5f1f8ed566,Android_10,"爱情,都市,家庭",OPPO,1080,2161,ZKmGqKJ1tQ7cetF7,4A99A3C2D5E544599640B38FBA2453E7544e0a4fa81a2ae4e0e8fd5f1f8ed566,1,/mango.htm
18,,10,"古装,爱情,悬疑,芒果出品",Sony,,,ZKk8IOhm0wlk7wK5,4a99bf4435e46bca85069f23d2b1ca7d,1,/mango.htm
17,,,"剧情,都市",Hisense,,,ZKkmYaNL4glrqRT1,4a9ea93953c2fe57fd4234548f78b699,1,/mango.htm
12,,,"剧情,爱情,悬疑,犯罪",Android,,,ZKjhAjSmkAk0JWw9,4aa04135ec551d5e6347bada7ee2c326,1,/mango.htm
9,,Android_12,剧情,HUAWEI,2560,1600,ZKjBy4n4rAlpBNn8,4aa14dff-2284-4a53-b0e8-6d35c1053810,1,/mango.htm
11,4AA18209ECC845A2A42EBD0F5463B56Edf1ae18c0a837d876c11285c38009479,Android_13,剧情,OPPO,1080,2237,ZKjRN3bTGAl4WL_9,4AA18209ECC845A2A42EBD0F5463B56Edf1ae18c0a837d876c11285c38009479,1,/mango.htm
20,,,"文化,脱口秀,搞笑",Xiaomi,,,ZKlQ-Hfy5QlJiPt0,4aa40f02a38ab8a481ef65c22c6afb62,1,/mango.htm
17,,,"古装,武侠,剧情,芒果出品",apple,1170,2532,ZKkvkfSimAljPCj1,4aa4da7886478767b75dd2c2ab3d30074d558f7f,1,/mango.htm
19,,10,"战争,剧情",HUAWEI,,,ZKlDOi_xbm9hbZZ1,4aa61732329886554573d0165d8c9ce6,1,/mango.htm
19,,10,"爱情,都市,家庭",HUAWEI,,,ZKlFP-NnYwlnrsX5,4aa8901ce946e9c7cb3dc83ba18d2913,1,/mango.htm
11,,,"爱情,剧情,喜剧,都市,家庭",Skyworth,,,ZKjeJjDlHwlbMH90,4aa8a8d3a0a18ca7a525b9749536434d,1,/mango.htm
21,,,其他,apple,2388,1668,ZKlqyOhm0wlkK1o8,4AA98665-539C-4660-BF5F-FF7B253055F6,1,/mango.htm
21,4AAA34C204D54A85A382C6B57FE000B806c66301227c8ba24a2b1abe531fc9c2,Android_11,"纪实,生活,真人秀",OPPO,1456,720,ZKlhnvSimAljewU7,4AAA34C204D54A85A382C6B57FE000B806c66301227c8ba24a2b1abe531fc9c2,1,/mango.htm
12,,linux,"音乐,芒果出品",SAMSUNG,,,ZKjhvSBTwAl5cD-5,4aacb295341e6ffdebbdafcd29e8356a,1,/mango.htm
13,,,"古装,武侠,剧情,芒果出品",apple,1242,2208,ZKjwT6J1tQ7czpC1,4aae5b2a775d4729244517a2241ef5fc7d455206,1,/mango.htm
11,,,"家庭,喜剧,青春",apple,2048,1536,ZKjbgSEqaQk_CtH9,4AAE6910-01BD-4E9B-898A-5F46198FCFAB,1,/mango.htm
22,,9,其他,TCL,,,ZKl2unK6qlOVqQ24,4aaecd8da50b4dd18705c7901b4c2fac,1,/mango.htm
22,,,"益智,真人秀,搞笑,芒果出品",TCL,,,ZKls7haTsglrpPv9,4ab18b514aea4f995e870e82b0bd35a4,1,/mango.htm
20,,,"都市,爱情,剧情",ChangHong,,,ZKlRbW-joAlEY_R7,4ab1e855a74dd65b9d3bbe0334f0618b,1,/mango.htm
16,4ab47618fe8bfc9b,Android_9,其他,xiaomi,1080,2030,ZKkk57xPiW6O8L14,4ab47618fe8bfc9b,1,/mango.htm
16,,,"芒果出品,悬疑,犯罪",apple,2048,1536,ZKkb0RJ-KAkqF7y8,4AC40E55-B3F3-47A1-8326-EF1293B7AB68,1,/mango.htm
18,,,其他,MStar,,,ZKk4dnfy5QlJa2F9,4ac49bfb94a09fca1dc8f06ea0260ff7,1,/mango.htm
22,4AC685250C0E453CB996B102D38A1404a0ec465bc39ea5219f185f5f3940caee,Android_12,"校园,青春,奇幻,喜剧,爱情",OPPO,1080,2153,ZKlzqqJ1tQ7catH9,4AC685250C0E453CB996B102D38A1404a0ec465bc39ea5219f185f5f3940caee,1,/mango.htm
2,4AC7A7A72EAB4903B42BA9B72F1C4D56f0107c5d9a95231d08cfa8ecde9e4e13,android_11,"文化,脱口秀,搞笑",OPPO,2153,1080,ZKhT1ONnYwln6xU8,4AC7A7A72EAB4903B42BA9B72F1C4D56f0107c5d9a95231d08cfa8ecde9e4e13,1,/mango.htm
19,4AC905E5EB754065B37AFC53436C298Dd679e14b46f22756a921303448c9c6af,Android_10,"爱情,都市,家庭",OPPO,1080,2200,ZKlBwBIkWQlp2D00,4AC905E5EB754065B37AFC53436C298Dd679e14b46f22756a921303448c9c6af,1,/mango.htm
20,,9,剧情,XGIMI,,,ZKlQgp_HQmDqRJS3,4acda0f4ad14f0a9d06f32ffc277d5d1,1,/mango.htm
20,,,其他,apple,828,1792,ZKlVc1oTBmi2LDO0,4ad192b66fdf5dc0faa58069ab392864fac4d28d,1,/mango.htm
19,,9,"文化,脱口秀,搞笑",TCL,,,ZKlCgWYpeglGKx-9,4ad228659fcb3c54dbdcf536c873c305,1,/mango.htm
1,,,其他,apple,2224,1668,ZKhM0iBTwAl5GoX8,4AD386F9-D2B6-47C5-A7B5-CDED0C666E99,1,/mango.htm
21,4AD60736A4514824B4E64F43E2F9ADDB8cb40365798ac5d5cab8276b1f7893c3,Android_12,"剧情,都市",OPPO,2293,1080,ZKllb1oTBmi2QZF8,4AD60736A4514824B4E64F43E2F9ADDB8cb40365798ac5d5cab8276b1f7893c3,1,/mango.htm
11,,,"爱情,都市,家庭",Coocaa,,,ZKjX53K6qlOV75P8,4ad90432d7ff9e7c00c37bc6cd093377,1,/mango.htm
22,,,其他,apple,1125,2436,ZKlr7xIkWQlpD8g7,4adb7e057cdca82973c7e286447c1bbf40d3b50a,1,/mango.htm
13,4add2c22dba1fc20,Android_12,"爱情,都市,家庭",Redmi,2230,1080,ZKj29BIkWQlpgyb5,4add2c22dba1fc20,1,/mango.htm
18,,9,"爱情,古装,奇幻",KONKA,,,ZKk7txaTsglrZhS7,4ae1c1dd54931f56949842bf38393e30,1,/mango.htm
8,,,"真人秀,美食,明星",Xiaomi,,,ZKiziwx3jGQUUAL1,4ae20a1b28c66db0daa110d43a02901c,1,/mango.htm
18,,,其他,apple,2360,1640,ZKkzxxJ-KAkqMnq3,4ae2a1b163c943c0f52d2205e196efcd34cba820,1,/mango.htm
15,,,"古装,爱情,芒果出品",apple,1125,2436,ZKkOaHK6qlOVLE86,4AE42BC0-4626-4B51-BF0D-F04593B61FC9,1,/mango.htm
10,,,"真人秀,益智",OPPO,1080,1920,ZKjJAHfy5QlJ8Fl0,4ae4f660c080b404d4bf174ba0012add,1,/mango.htm
14,4ae56230b2bcdb0cff1597bee299c14619eadcb15e44c61cdb8cff1d0e6299ec,Android_10,"爱情,剧情,喜剧,都市,家庭",vivo,1080,2342,ZKkAx-NnYwlnYEJ6,4ae56230b2bcdb0cff1597bee299c14619eadcb15e44c61cdb8cff1d0e6299ec,1,/mango.htm
20,4ae9f4e3b60da918a33e920c4632725b812ae8260bb08aa6300fce419e3c344b,Android_10,其他,vivo,1080,2324,ZKlP3RaTsglrfqw0,4ae9f4e3b60da918a33e920c4632725b812ae8260bb08aa6300fce419e3c344b,1,/mango.htm
16,,,"益智,真人秀,搞笑,芒果出品",apple,2532,1170,ZKkXkT1nowzGETH3,4aea272831c0afaeb6facb48057fc8c15b9c8c5e,1,/mango.htm
8,,,其他,Letv,,,ZKi09RIkWQlpQp-8,4aed338dd61cd543a65d1f1ad161797b,1,/mango.htm
21,,,"真人秀,益智",apple,2532,1170,ZKlhHO5RcS8KgK49,4aeecd17bec599574f394e7f48314f62901f1c5d,1,/mango.htm
13,4aeed177c5f9ed41f2b4a7d080a137eb1a8e894b7702f5c236b684d16975529b,Android_12,"古装,悬疑,爱情",samsung,1600,2521,ZKjvgon4rAlpMuK2,4aeed177c5f9ed41f2b4a7d080a137eb1a8e894b7702f5c236b684d16975529b,1,/mango.htm
23,,,"真人秀,芒果出品",SHARP,,,ZKl8ByBTwAl5I_Q0,4aef86ed53309119f5a1d8ea2882fa07,1,/mango.htm
20,,,剧情,Xiaomi,,,ZKlbLnK6qlOViDP6,4af3cb7fec32604349511122b5bc59a4,1,/mango.htm
13,,,"文化,脱口秀,搞笑",Xiaomi,,,ZKj0J5L5zDM8KQz7,4af8b2bd8855e20a47a56866e9b59ee1,1,/mango.htm
12,,11,剧情,Skyworth,,,ZKjfTjNAXglq3jk1,4afa07bbca93c572ea855151b6ebdb54,1,/mango.htm
17,4AFB70E89D00443B8FDE17AED785561B312e3ecc5be86fd777828de78ce67aba,Android_12,"剧情,家庭",OPPO,1080,2252,ZKkxVgx3jGQU09Y2,4AFB70E89D00443B8FDE17AED785561B312e3ecc5be86fd777828de78ce67aba,1,/mango.htm
7,,,其他,apple,2360,1640,ZKic9NdNnglB0gL9,4afbd88868e997d7e6951744dc5607a7b0b8cce8,1,/mango.htm
18,,,"都市,爱情",Xiaomi,,,ZKk9_OfIIAk9K-11,4afee8076ac6fe31de5fcf8328cdafee,1,/mango.htm
17,,,"农村,年代,家庭",Android,,,ZKkzDJL5zDM8cE74,4aff0b87b5ea67cf8a22ec4d0c147f13,1,/mango.htm
2,,,"纪实,生活,真人秀",Xiaodu,,,ZKhVH-fIIAk9cbT2,4b01f64cf077f7f23db91dfbe4f12b4e,1,/mango.htm
21,4B060E39495B41F6B923B9E10A43381D1491c65a65049589aa76b7ab8cbfaa59,Android_12,其他,OPPO,1080,2161,ZKloNeMP4QkClnB2,4B060E39495B41F6B923B9E10A43381D1491c65a65049589aa76b7ab8cbfaa59,1,/mango.htm
14,,,"剧情,古装,爱情,芒果出品",MStar,,,ZKkCbHxF2QlUW_e6,4b0696e7ecd523a6285f6617b298a17a,1,/mango.htm
19,,,"真人秀,美食,明星",SHARP,,,ZKlLn2-z1AkxQR59,4b0aeefd7e5fc66530a96084a2740c61,1,/mango.htm
18,,,"悬疑,犯罪,芒果出品",apple,828,1792,ZKk5QtdNnglBa8r3,4B0D620D-23DE-4D62-833D-306BD303FA48,1,/mango.htm
18,,,"都市,爱情,芒果出品",Xgimi,,,ZKk4MzDlHwlblla2,4b0e8cf89edd7de8540195cc300049aa,1,/mango.htm
22,,,"剧情,爱情,芒果出品,都市",Xiaomi,,,ZKlwQDqsAglllwW0,4b12342801a6b49eb4552f0265bd83d5,1,/mango.htm
20,4B126073E4B84E1095BF4284D14BC26D95afe95eaee2df1f1103d7fba54968ff,Android_10,"悬疑,古装,奇幻,芒果出品",OPPO,2264,1080,ZKlYaGYpeglGSFL3,4B126073E4B84E1095BF4284D14BC26D95afe95eaee2df1f1103d7fba54968ff,1,/mango.htm
19,,,其他,Android,,,ZKlCOTSmkAk0k2W8,4b137fadb831563d4371ea99f1c4dfd2,1,/mango.htm
10,,,"爱情,剧情,喜剧,都市,家庭",Xiaomi,,,ZKjPJTqsAgll20j8,4b13cfbead2e36cf7271648d84c97642,1,/mango.htm
13,4B13E3EC0C4A42A793AC23AB310AF54790040a64771fbca2e14b40baf4ccce88,Android_12,"战争,剧情",realme,1080,2141,ZKjzQjqsAgllAgU4,4B13E3EC0C4A42A793AC23AB310AF54790040a64771fbca2e14b40baf4ccce88,1,/mango.htm
14,4b16a46ddc9d4125,Android_12,"芒果出品,古装,爱情,玄幻,网剧",Redmi,1080,2276,ZKj_dYs1jAlsY700,4b16a46ddc9d4125,1,/mango.htm
11,4b1be6e54e6b0d60,Android_12,"剧情,喜剧,爱情,家庭",Xiaomi,3063,1384,ZKjWKxJ-KAkqyd55,4b1be6e54e6b0d60,1,/mango.htm
19,,,其他,Xiaomi,,,ZKlE3xaTsglrcNh9,4b1c3d5afee209a2fc390fa0c670e3b5,1,/mango.htm
6,,9,"爱情,都市,家庭",KONKA,,,ZKiQumyFqQZEDnT8,4b1d2dc9f275c052681f83bf0e173280,1,/mango.htm
12,,Android_10,"爱情,剧情",HUAWEI,1080,2265,ZKjn82-joAlE6nw2,4b1d5877-b3fd-4f11-a8fa-c43847c2b3d7,1,/mango.htm
17,,,"警匪,剧情,芒果出品",Nebula,,,ZKks4nbTGAl4v2h5,4b1fd835b3c96a32a22c96058fe5318b,1,/mango.htm
6,,Android_10,其他,HUAWEI,1080,2292,ZKiMVYs1jAlsBQh1,4b27ce02-d282-499f-b723-1b80e2a956a6,1,/mango.htm
8,,,"音乐,芒果出品",ChangHong,,,ZKi0jwx3jGQUUKS1,4b2b9b25de6749616a4ad016c6dd2f35,1,/mango.htm
20,,Android_12,"爱情,都市,家庭",HONOR,1200,2412,ZKlTl2YpeglGQZP0,4b2c37ae-894f-49d1-97fb-d0dc842fc162,1,/mango.htm
11,,,其他,MStar,,,ZKjcnnfy5QlJA6x4,4b2cf72c73c4475b7f556701b7d45a00,1,/mango.htm
11,,,"爱情,言情,都市,芒果出品",Skyworth,,,ZKjR_myFqQZEOVJ6,4b2ef2608352306751214159b8383cbb,1,/mango.htm
13,,Android_10,"爱情,都市,家庭",HUAWEI,2000,1200,ZKj1VBJ-KAkq68K2,4b30401a-c2aa-45a4-b991-2483e89e4076,1,/mango.htm
21,,ANDROID_10,"爱情,都市,家庭",HUAWEI,2646,1288,ZKliVNdNnglBoHH9,4b30d670-6aac-49c5-bd5b-799bcdeb2e18,1,/mango.htm
13,4b31c4ed3193ce08,Android_12,其他,Redmi,1080,2276,ZKjwKpL5zDM8JEc9,4b31c4ed3193ce08,1,/mango.htm
19,,,"爱情,都市,家庭",Letv,,,ZKlGVmyFqQZEvPF8,4b34cf2ee72a0efc6eafd1018f5a71f9,1,/mango.htm
18,,,"剧情,喜剧,爱情,家庭",Hisense,,,ZKk1CBIkWQlpyYK3,4b3544685d866bf12a2f844f07a6b2e1,1,/mango.htm
7,,,其他,apple,1170,2532,ZKifx-fIIAk9jj77,4b37f0562b923fdf47045bbd55265e087f3f6c29,1,/mango.htm
7,4B3B437476DC42CCBB6264E2973162B362d5de9b8136637e8a916885ab0f7376,Android_10,"音乐,芒果出品",realme,720,1544,ZKilLHbTGAl4N3j4,4B3B437476DC42CCBB6264E2973162B362d5de9b8136637e8a916885ab0f7376,1,/mango.htm
18,,,其他,MStar,,,ZKk3CaNL4glrvC42,4b3e69dee52c5bfe6da7ed72f9de9fe1,1,/mango.htm
21,4b414dd371747ccbdcc78085da5dce9b73d85a83401635c6331e42e57764de87,Android_11,其他,vivo,1080,2216,ZKlqhIs1jAls5RA8,4b414dd371747ccbdcc78085da5dce9b73d85a83401635c6331e42e57764de87,1,/mango.htm
13,4b42aca3e6bfb50e,Android_9,"战争,剧情",Xiaomi,900,1600,ZKj0njNAXglq9gM5,4b42aca3e6bfb50e,1,/mango.htm
21,,,"芒果出品,悬疑,犯罪",apple,2388,1668,ZKlm_BIkWQlpCYP4,4b4497a8e00df9cfab0dd268c57f5091af191267,1,/mango.htm
18,4B44E702497244C0ADDD9F7175E1567Ff0c66844ce5e73944e7d0f381741861d,Android_10,"爱情,都市",OPPO,2132,1080,ZKk8y7xPiW6ODAG0,4B44E702497244C0ADDD9F7175E1567Ff0c66844ce5e73944e7d0f381741861d,1,/mango.htm
22,,Android_10,"剧情,都市",HUAWEI,720,509,ZKlye7xPiW6OT7c1,4b46135c-c7e5-4aae-be5e-fd15dfdda73f,1,/mango.htm
2,,,其他,apple,2732,2048,ZKhd65_HQmDqeTJ0,4b485431d7ead08daad8974967b9cc7d3c0af6c4,1,/mango.htm
10,,Android_11,"悬疑,犯罪,芒果出品",HUAWEI,1200,1444,ZKjIE2yFqQZEMJO3,4b495b0d-cd12-4ad1-b475-79808328d320,1,/mango.htm
19,,,其他,Android,,,ZKlCP_CkHQlZT8S0,4b49652cb4a7d54e6dc0fe67fce8f58c,1,/mango.htm
19,,9,"古装,爱情,悬疑,芒果出品",Skyworth,,,ZKlFQPCkHQlZU-i8,4b5179b803c845704fed68837a39788c,1,/mango.htm
21,,,"纪实,生活,真人秀",apple,2160,1620,ZKlpkvSimAljhVv2,4b51e42441e0fefaf259adbf02a99fcd9f9dd691,1,/mango.htm
7,4B52E92C98A64136A28193167892B6F458239cf8f348448c9fcf29cf8c76705f,Android_10,"爱情,都市,家庭",OPPO,720,1440,ZKiceYs1jAlsC8l1,4B52E92C98A64136A28193167892B6F458239cf8f348448c9fcf29cf8c76705f,1,/mango.htm
13,,Android_12,"明星,真人秀,芒果出品",HONOR,2413,1200,ZKj3v2yFqQZEYpI9,4b56b22b-48bd-4007-b92e-dabb81e81332,1,/mango.htm
17,,9,"真人秀,美食",xiaomi,,,ZKkuWHxF2QlUjhj7,4b56d3d59ab7414785996a3b674cea28,1,/mango.htm
15,,,"都市,爱情,芒果出品",Xiaomi,,,ZKkJzm-z1Akx9JG5,4b5710526b2e7115c3816512b1a5d5cc,1,/mango.htm
6,,,"爱情,都市",apple,2048,1536,ZKiQYBIkWQlpL806,4B5C0FE1-86A7-4F13-B9F4-D67E707B98B3,1,/mango.htm
20,,10,其他,HUAWEI,,,ZKlReufIIAk9RBc1,4b5d4d5040448920c23a324c3ef3337e,1,/mango.htm
7,,,"都市,爱情",Xiaodu,,,ZKimLC_xbm9hzNL1,4b5e6b4f6ec76772a71ca5913f390ec2,1,/mango.htm
11,,,"剧情,喜剧,爱情,家庭",apple,1284,2778,ZKjeyaJ1tQ7cu2D6,4B5EFEE6-DA83-40FD-AEF5-6F6D54BD7B5E,1,/mango.htm
23,,,"爱情,都市,家庭",alps,,,ZKmAX-fIIAk9esZ7,4b63b62e4953143f4ae2ec2f2648a9d7,1,/mango.htm
17,,,其他,Letv,,,ZKkmWehm0wlk1eq3,4b65b0b0b86a1e8db01a2d199a04a2ae,1,/mango.htm
13,,,"真人秀,益智",lenovo,,,ZKjw85_HQmDq1v80,4b6c398002bdb7e1c5c4c859c7ea557d,1,/mango.htm
17,,,"都市,爱情",Hisense,,,ZKkox2-joAlEM9H9,4b6c4acef456a1149f4ddc3a4735bcb0,1,/mango.htm
15,,9,"都市,爱情",MediaTek,,,ZKkNLyBTwAl5oR-8,4b70242332d75d2caf5357d0cda773af,1,/mango.htm
20,,9,"剧情,古装,爱情,芒果出品",TCL,,,ZKlUmDqsAgllc9h8,4b709a61d7aa3805b865fad68bf5ceb3,1,/mango.htm
15,,,"芒果出品,青春,网剧,爱情,都市",TCL,,,ZKkV3mYpeglG-IL4,4b71dae34c11a043c7c8fbaaa48d2299,1,/mango.htm
20,,9,"都市,剧情",KONKA,,,ZKldf9dNnglBmgF1,4b74c0de64e976eb2ece48d2fc7ea9dc,1,/mango.htm
18,,,其他,Xiaomi,,,ZKk3X2-joAlEREb4,4b7bad587c61501591091ec0c8665f14,1,/mango.htm
4,,,其他,Xgimi,,,ZKh0k6J1tQ7ceXH1,4b7da94236cd837d7a6acdb416d5cfaa,1,/mango.htm
12,,,"音乐,芒果出品",OPPO,1080,1920,ZKjfRbVOSgkDnk_6,4b7e40e794811de9bd7e6039470fedd7,1,/mango.htm
22,,,"都市,爱情,芒果出品",Skyworth,,,ZKlvuJL5zDM8vHz1,4b7f53007dcca83c918a00bb9584d516,1,/mango.htm
5,,,"芒果出品,青春,网剧,爱情,偶像",Xiaomi,,,ZKh9A5L5zDM80gv1,4b7fe71f16b22528c92f418bd6a48c0a,1,/mango.htm
19,4B80B47B158E40DBA794B646EEB24ADBe437481b43c6e8ffca4881c628d840d1,Android_11,"剧情,古装,爱情,芒果出品",OPPO,720,1544,ZKlExi_xbm9hb8c5,4B80B47B158E40DBA794B646EEB24ADBe437481b43c6e8ffca4881c628d840d1,1,/mango.htm
2,,,"剧情,爱情,悬疑,犯罪",Android,,,ZKhcVGyFqQZE-8W7,4b818b500523a1a610ea593560476bf0,1,/mango.htm
11,,Android_10,"明星,真人秀,音乐,芒果出品",HUAWEI,1080,2172,ZKjdaVoTBmi2oQT8,4b81a927-bd1b-4e6a-a34c-66f4e9c045ae,1,/mango.htm
18,4B85225B0A7F4D6EA1EE7DE5427F0AFB7fc2d87960410f3b207e03f2293e0b6f,Android_12,"剧情,都市",OPPO,720,1448,ZKk-qFoTBmi2DuX3,4B85225B0A7F4D6EA1EE7DE5427F0AFB7fc2d87960410f3b207e03f2293e0b6f,1,/mango.htm
2,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24,Android_12,"芒果出品,古装,爱情,玄幻,网剧",OPPO,2290,1080,ZKhYSKNL4glrC4d7,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24,2,/mango.htm
12,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24,Android_12,其他,OPPO,2290,1080,ZKjqU-fIIAk9zO22,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24,2,/mango.htm
10,,,其他,Xiaomi,,,ZKjDahJ-KAkquBQ8,4b88762e4d9a29310c1c01c4749f3057,1,/mango.htm
20,,Android_10,"年代,都市",HUAWEI,1200,2499,ZKlQCfSimAljYuB9,4b891885-1f6b-4fda-970e-5f05520a29a8,1,/mango.htm
19,,9,"都市,爱情,芒果出品",TCL,,,ZKlIkKJ1tQ7cNEd4,4b8a3eb0d5a4a86d871d0de5b9172a88,1,/mango.htm
6,,Android_12,"亲子,芒果出品,真人秀",HONOR,1600,2006,ZKiL2G-z1Akxier1,4b8c550d-55fa-4cd3-a80a-a6ec1a15fc43,1,/mango.htm
10,,,"剧情,喜剧,爱情,家庭",HiSTBAndroidV6,,,ZKjHGbVOSgkDhqR2,4b8dfe49c5ab5a15d58063d65b2edd96,1,/mango.htm
15,,,"爱情,都市,家庭",Xiaomi,,,ZKkLLuhm0wlktuj4,4b96730e7c017fc6200bf2eb4861a9f0,1,/mango.htm
9,4B9A2A4F8B514F548C2399D59D6FEA3C49e1654427595e064cb0e055c173c2bb,Android_12,"芒果出品,青春,偶像,爱情,古装,网剧",OPPO,1080,2158,ZKi6tiBTwAl5S7S1,4B9A2A4F8B514F548C2399D59D6FEA3C49e1654427595e064cb0e055c173c2bb,1,/mango.htm
2,,9,"剧情,喜剧,爱情,家庭",TCL,,,ZKhfG2YpeglGcIg4,4b9cd2f2da710a65647da038ed218a1b,1,/mango.htm
11,,,"都市,职场",vivo,720,1436,ZKjV5W-z1Akxu1W3,4b9d5fd577bb3bb0bda51372c9cdd7f2,1,/mango.htm
21,,,"剧情,悬疑,犯罪",Hisense,,,ZKlfC4s1jAls1dV0,4b9ede6bd5577fb0921ca57fef1aa41d,1,/mango.htm
2,4b9ee2cbfbb54a7c,Android_12,"都市,家庭",Redmi,2179,1080,ZKhcyVoi7QkwOEK6,4b9ee2cbfbb54a7c,1,/mango.htm
19,,,"真人秀,音乐",apple,2048,1536,ZKlJSOhm0wlk_w51,4b9ef48dec5f42e8a5d7e96e5da62b75ce7b2f61,1,/mango.htm
22,4b9f9e0fed72113c,Android_10,"爱情,都市,家庭",Redmi,1080,2132,ZKlr9_CkHQlZhtU1,4b9f9e0fed72113c,1,/mango.htm
2,,,"爱情,都市,家庭",Skyworth,,,ZKhS5SBTwAl5HV05,4ba132edd07ade3cc48a919142ae35bf,2,/mango.htm
7,,,"战争,剧情",Skyworth,,,ZKiaXG-joAlEq2E4,4ba132edd07ade3cc48a919142ae35bf,2,/mango.htm
18,,,"爱情,都市,家庭",Skyworth,,,ZKk2_DSmkAk0hrT0,4ba22429a4062d00592af74c5e106b9a,1,/mango.htm
19,,,"剧情,都市",TCL,,,ZKlG6eMP4QkCanX1,4ba25a2242b18df7245f01fa7b732792,1,/mango.htm
15,,,其他,vivo,1080,1920,ZKkVNDqsAgllKJT8,4ba30877f24545c2790841e20806610e,1,/mango.htm
18,,9,"都市,爱情",Hisense,,,ZKk2meMP4QkCVuF8,4ba537a3e65683a039d63c189582da7b,1,/mango.htm
19,,Android_10,"纪实,生活,真人秀",HUAWEI,1600,2006,ZKlIvi_xbm9hdPf1,4ba980cb-a1b4-49ff-881b-d706771350e4,1,/mango.htm
18,,Android_10,"都市,剧情,爱情",HUAWEI,2214,1080,ZKk9_-NnYwlnpga1,4bab995a-d9b6-4f40-ba16-212804de0651,1,/mango.htm
12,4BB7018C9657411A94CAB76E6AE3C397baeab01331906cfb5df2c7b2b9b0ef6f,Android_10,"爱情,剧情",realme,720,1544,ZKjsBFoTBmi2sMx3,4BB7018C9657411A94CAB76E6AE3C397baeab01331906cfb5df2c7b2b9b0ef6f,1,/mango.htm
23,,Android_10,"古装,爱情,芒果出品",HUAWEI,1080,2159,ZKmDWYn4rAlp3Z06,4bb7faff-6db4-a6b6-797b-bf9aefadf523,1,/mango.htm
8,,,其他,apple,640,1136,ZKixVAx3jGQUTpf9,4bbb17c60dca57f9f2cac4e6dcc6206d468231fc,1,/mango.htm
19,,,其他,Xiaodu,,,ZKlCYxJ-KAkqQz41,4bbb9c6899f53f8b506c2358bf1a7da9,1,/mango.htm
6,,9,"真人秀,美食,明星",XGIMI,,,ZKiOuYs1jAlsBhi9,4bc298cc4423f9c4c770fd28ccb386d8,1,/mango.htm
17,,,其他,apple,1284,2778,ZKkoAHfy5QlJWJB8,4bc3ee1bba80bf8c4985d41822aa1d4b54b15c21,1,/mango.htm
12,,,"真人秀,芒果出品",Letv,,,ZKjlKtdNnglBDMF5,4bc6db1ab2bca5e645a16c9f1afc9fd8,1,/mango.htm
21,,10,其他,xiaomi,,,ZKlmOuNnYwln2m83,4bcac818d63d91143409ac46ae5e678c,1,/mango.htm
12,4BCDF95E6FAC0A5E5B092C9481A77B45,Android_11,音乐,EEBBK,2176,1600,ZKjqX-MP4QkCAH07,4BCDF95E6FAC0A5E5B092C9481A77B45,1,/mango.htm
17,,,"芒果出品,青春,偶像,爱情,古装,网剧",apple,828,1792,ZKktyHfy5QlJX0A8,4bd0031312eeb36d31d37ddca629c7bb5c52c0a2,1,/mango.htm
20,,,"剧情,喜剧,爱情,家庭",apple,2048,1536,ZKlb9mYpeglGTRu8,4bd2a1f405c039c0b6f2e5cdedbba8c1ca1a9434,1,/mango.htm
19,,,"芒果出品,真人秀,明星,搞笑",Xiaomi,,,ZKlIKOhm0wlk_aS5,4bd336248cbaf260bea7298b580cdc1b,1,/mango.htm
7,,,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",Xiaomi,,,ZKilny_xbm9hzJg2,4bd4accc8a9b83908b0ca5f73644122a,1,/mango.htm
16,,9,"剧情,喜剧,爱情,家庭",changhong,,,ZKkZo_SimAljIxK4,4bd59d5fa9f3f6d317b68a9cf7f7827f,1,/mango.htm
