hour,oaid,os,item_names,brand,sw,sh,,
8,7D29AFAA94C0446991BA2EA6FD129019603266d71b5289046cba9f2c76aac558,Android_11,"剧情,喜剧,爱情,家庭",OPPO,720,1528,,
21,,9,"芒果出品,真人秀,明星,搞笑",TCL,,,,
21,,,其他,Xiaomi,,,,
21,1A924E7C2CE04CB7BC9293008A854C2657f4d42e7aaf7ba0709fc624e37e917b,Android_10,"音乐,芒果出品",OPPO,1080,2132,,
21,2615e2a1ed31234cd25d29a024585b52fc20d69cae23d2f75acafb72b2f25931,Android_10,"悬疑,芒果出品",vivo,1080,2216,,
21,837ec31f808d4e294924447cecaab76f4e37c3d40aae0217a396ecf72ece5f21,Android_13,"纪实,生活,真人秀",vivo,1080,2320,,
22,,,"真人秀,音乐",apple,1170,2532,,
22,,,"青春,校园",apple,2224,1668,,
22,4087845d3fa3e97e,Android_9,"明星,真人秀,竞演",Xiaomi,1080,2221,,
22,,,"芒果出品,爱情,古装",Xiaodu,,,,
23,,,"战争,剧情",ChangHong,,,,
23,77EDA4264F8744E1A19DFD9930EB2C84f1cebc880c2f128671d414ad8969575b,Android_12,"文化,脱口秀,搞笑",OPPO,1080,2237,,
23,,,"爱情,都市,家庭",alps,,,,
0,E7BE51CAA7174CA19B98C2885D71E5A326c878b9d2b594724bb1f7e709f7347a,Android_9,音乐,OPPO,1544,720,,
0,,Windows,"益智,真人秀,搞笑,芒果出品",,1536,864,,
1,,,"校园,青春,奇幻,喜剧,爱情",Hisense,,,,
2,,Android_10,"剧情,喜剧,爱情,家庭",HUAWEI,1080,2313,,
4,7F3819B2FB074E26994AF0675C5DB866db0a4e0999b23332d1b04ba94e9e18df,Android_11,"真人秀,美食,明星",OPPO,2172,1080,,
5,,,"爱情,都市,家庭",ChangHong,,,,
6,,,"战争,剧情",Xiaomi,,,,
6,B1BED7FD87A84C3DA3D653AC5671127Cd2fba174f4a3793b7afbbd8008873430,Android_13,"爱情,都市",OPPO,2161,1080,,
21,,,"剧情,喜剧,爱情,家庭",apple,2532,1170,,
21,,,"都市,芒果出品,剧情",Huawei,,,,
22,ee44513d9213e480d1cbc0fb353b3160bfe12d9e187eb4c12a4103c1d6f0e0fc,Android_9,"都市,职场",vivo,1080,2130,,
22,,10,"科幻,爱情",HUAWEI,,,,
22,,10,"纪实,生活,真人秀",HUAWEI,,,,
23,,10,其他,Skyworth,,,,
23,,,"纪实,生活,真人秀",SHARP,,,,
23,,9,"芒果出品,爱情,古装",Xiaomi,,,,
23,,9,"剧情,爱情,芒果出品,都市",Xiaomi,,,,
23,,Android_12,其他,HUAWEI,1080,2259,,
0,39C21294A15F4E7F8525BD301D71972E72a0412237b06b0076c7f9f6c5c599a3,android,"剧情,都市",OPPO,1080,2160,,
0,,Android_10,"爱情,剧情,喜剧,都市,家庭",HUAWEI,1080,2172,,
1,,,"都市,爱情,芒果出品",apple,828,1792,,
1,,,"文化,脱口秀,搞笑",Xiaomi,,,,
5,,,"剧情,喜剧,爱情,家庭",rockchip,,,,
7,,Android_10,"都市,爱情,芒果出品",HONOR,2277,1080,,
7,,,"都市,爱情,芒果出品",rockchip,,,,
7,,,"爱情,都市,家庭",rockchip,,,,
21,,9,"芒果出品,悬疑,犯罪",Xiaomi,,,,
21,,,"爱情,都市,家庭",apple,2360,1640,,
21,,,"都市,爱情,芒果出品",Xiaomi,,,,
21,,Android_12,"爱情,古装,奇幻",HUAWEI,2560,1600,,
21,,Android_10,"悬疑,芒果出品",HUAWEI,1176,2328,,
21,224f24b7cafa1fc3,Android_13,"都市,爱情,剧情",Redmi,2000,1172,,
21,,,"剧情,都市,芒果出品",OPPO,1080,1920,,
22,,,"爱情,都市,家庭",apple,1170,2532,,
23,,,"爱情,剧情,喜剧,都市,家庭",apple,1334,750,,
23,,,"战争,剧情",apple,2532,1170,,
23,,,"都市,爱情,剧情",apple,1792,828,,
23,8B645568045D4962A58AC14FACB2C9BA78668a13ea0dcba8d795df99c963fbc4,Android_13,"仙侠,古装,爱情",realme,1240,2613,,
23,,,"真人秀,芒果出品",Hisense,,,,
0,4919ee092e854fb2,Android_11,"剧情,爱情,古装",Redmi,2320,1036,,
1,,,"战争,剧情",apple,2048,1536,,
2,,,"文化,脱口秀,搞笑",Android,,,,
8,,,其他,apple,2048,1536,,
8,,11,"悬疑,芒果出品",TCL,,,,
8,,,"真人秀,美食,明星",Xiaomi,,,,
9,fffb8947bcdad929,Android_10,"爱情,古装",Redmi,2132,1080,,
21,,9,"都市,爱情,芒果出品",Coocaa,,,,
21,,Android_10,"都市,职场",HUAWEI,1080,2159,,
21,,Android_10,"明星,真人秀,音乐,芒果出品",HONOR,720,1552,,
21,,Android_12,其他,HUAWEI,1224,2601,,
22,,Android_11,"纪实,生活,真人秀",HUAWEI,2597,1228,,
22,9E0E7585FBF4495689470E1EE59B1A12811aee70dee42d0464e9036a1ca8c49d,Android_12,音乐,OPPO,2293,1032,,
22,,,"悬疑,犯罪,芒果出品",apple,2160,1620,,
23,,,"真人秀,教育",apple,2224,1668,,
23,,Mac,其他,,768,1024,,
23,,Android_12,"音乐,芒果出品",HUAWEI,1080,2125,,
23,F0779BDB58234E02A7C47AD01B376178c46826f91e8f5c6c5505339999095cd4,Android_9,其他,OPPO,720,1456,,
0,9d5e2f8913c57c0a,Android_11,"爱情,都市,家庭",Redmi,1080,2320,,
1,,,"芒果出品,网剧,都市,爱情",Skyworth,,,,
4,,,"青春,校园",LENOVO,900,1600,,
4,,,"纪实,生活,真人秀",Letv,,,,
8,7189735676C64224A8BA4332F7D4B152ee44236aa07a882f30719e53c7adb9f1,Android_11,"都市,爱情,芒果出品",OPPO,1080,2161,,
8,,Android_10,"真人秀,芒果出品",HUAWEI,1080,2208,,
21,84F666D31FE9447EBC6928C42B8D15A0dc52276be9ee7f2f56ef88f44c6aaf9b,Android_11,"真人秀,美食,明星",OPPO,1080,2153,,
21,7728A2E47B2F464685A470EA241D5718aedcf47c93f1885784ea84b7a2170a53,Android_11,"明星,真人秀,音乐,芒果出品",OPPO,1528,720,,
21,,,"古装,悬疑,爱情",Xiaodu,,,,
21,6c60b45c821bb4a39f2809985a6913a1aa51ef714736b612d2abb31ea82c3ca1,Android_11,"剧情,家庭",vivo,1080,2342,,
21,,,"益智,芒果出品",apple,1125,2436,,
22,4AC685250C0E453CB996B102D38A1404a0ec465bc39ea5219f185f5f3940caee,Android_12,"校园,青春,奇幻,喜剧,爱情",OPPO,1080,2153,,
22,,Android_10,"剧情,喜剧,爱情,家庭",HUAWEI,1080,2289,,
22,,Android_10,"剧情,都市,芒果出品",HONOR,1482,720,,
22,075F2D6D6E084F45848239FFEC99952De53ba8be8b4619ba5b3679c60f64f2d2,Android_13,"抗战,剧情",OPPO,2144,1080,,
23,0a582ae975420de6,Android_11,其他,Xiaomi,880,1100,,
23,,,"都市,职场",apple,2160,1620,,
23,,,剧情,apple,1170,2532,,
0,,,"爱情,剧情,喜剧,都市,家庭",Xiaomi,,,,
1,9069D2B5C1C843EEACF0A2577F5C61A2cd2c1b145d07ccd6f2fb95ba06bb2ed4,Android_12,"剧情,喜剧,爱情,家庭",OPPO,1080,2242,,
2,,9,"益智,真人秀,搞笑,芒果出品",TCL,,,,
3,,,"纪实,生活,真人秀",Xiaomi,,,,
5,,,"都市,爱情,芒果出品",Xiaomi,,,,
6,,,"音乐,竞技",apple,1125,2436,,
8,,9,"爱情,都市,职场,芒果出品",Xiaomi,,,,
8,,,其他,KONKA,,,,
8,,,其他,Allwinner,,,,
21,d72c01c696b0d386,Android_11,其他,Redmi,2175,1080,,
21,,,"青春,校园",MStar,,,,
21,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,,
21,f0fab7cd6f56e7278aabc380e3f3140a626d1edf83be9d15cea48177cc4c3937,Android_12,"芒果出品,悬疑,犯罪",samsung,1080,2176,,
21,,,其他,apple,2048,1536,,
21,,,其他,Skyworth,,,,
21,,Windows,"剧情,喜剧,爱情,家庭",,,,,
21,,9,"剧情,爱情,古装",TCL,,,,
21,,Android_9,"芒果出品,青春,网剧,爱情,偶像",OPPO,1080,2340,,
22,,,"爱情,言情,都市,芒果出品",apple,2388,1668,,
22,,,"爱情,言情,都市,芒果出品",apple,2388,1668,,
22,,,"都市,职场",Xiaomi,,,,
23,,,"剧情,爱情,悬疑,犯罪",apple,2266,1488,,
23,,Android_10,"剧情,都市",HUAWEI,1080,2265,,
23,,,"青春,偶像,校园",apple,2732,2048,,
23,,,"剧情,犯罪",apple,2048,1536,,
0,,,"爱情,都市,家庭",,,,,
0,e7c940371864c41d,Android_12,"明星,真人秀,芒果出品",Redmi,1080,2179,,
3,,,"古装,爱情,芒果出品",alps,,,,
5,,10,其他,xiaomi,,,,
6,,,"明星,真人秀,芒果出品",ChangHong,,,,
7,,10,"都市,爱情,芒果出品",HUAWEI,,,,
7,,,其他,rockchip,,,,
7,,9,"战争,剧情",Hisense,,,,
8,,,"古装,青春",OBE,,,,
8,7c14943288f04b59,Android_12,"芒果出品,青春,网剧,爱情,偶像",Xiaomi,2560,1564,,
21,,,"剧情,喜剧,爱情,家庭",Xiaomi,,,,
21,C02344AFCE5143A3A89F7023C8D06FDAd078293ebd627a3a8360b29e8c629234,Android_12,剧情,OPPO,2293,1080,,
21,,9,"爱情,剧情,喜剧,都市,家庭",Fengmi,,,,
21,4e50c851f87ff2535e77af24ce3362e1425b3a27804b533422bc79edcbcb9c75,Android_11,其他,vivo,1080,2342,,
21,,9,"都市,芒果出品,剧情",PHILIPS,,,,
21,,,"真人秀,音乐",apple,2048,1536,,
21,,,"爱情,都市,家庭",Skyworth,,,,
22,00E7DD29384D4892BDFCF98950000ED660077263857ec0d630b0bfc3397f80c3,Android_12,"纪实,生活,真人秀",OPPO,2282,1032,,
22,,,"战争,剧情",apple,2388,1668,,
22,,,"文化,脱口秀,搞笑",apple,750,1334,,
22,,9,"芒果出品,青春,偶像,爱情,古装,网剧",Hisense,,,,
23,,,"家庭,爱情",apple,2388,1668,,
23,,,"爱情,都市,家庭",apple,2048,1536,,
4,,Android_10,"悬疑,犯罪,芒果出品",HONOR,2000,1200,,
5,,,"爱情,都市,家庭",apple,2048,1536,,
6,,Android_10,"都市,爱情,剧情",HONOR,720,1552,,
7,b036162529753c0c,Android_9,其他,Xiaomi,720,1336,,
7,,android_10,"战争,剧情",HUAWEI,2499,1200,,
7,,android_9,"剧情,都市,芒果出品",OPPO,720,1456,,
8,,,其他,apple,2160,1620,,
21,,,"偶像,都市,爱情,青春",apple,1170,2532,,
21,,Windows,"剧情,家庭",,,,,
21,,,"都市,职场",Xiaomi,,,,
21,E9013EDA478E45CE95447A388C618B85db56de2bda25e2289bfae6838430fb25,Android_11,"爱情,都市,家庭",OPPO,1080,2161,,
21,,,"纪实,生活,真人秀",apple,2532,1170,,
22,64862C719CB14C74850095F6D4E200BF6b4fe4b4923b786c3145a11692f673af,Android_13,"爱情,都市,家庭",OPPO,1080,2257,,
22,,,"剧情,悬疑,谍战,年代",apple,2048,1536,,
22,,,音乐,apple,2048,1536,,
22,,,"爱情,都市,家庭",Xiaomi,,,,
22,,Android_11,剧情,HONOR,720,1552,,
0,,,"文化,脱口秀,搞笑",SHARP,,,,
0,,,其他,Xiaomi,,,,
1,61d3d49660b63532d4bab6bc1f4ee0fee866fb4f15ebddd00d3475cc56464425,Android_10,"剧情,喜剧,爱情,家庭",vivo,1080,2342,,
1,,Android_12,"芒果出品,青春,偶像,爱情,古装,网剧",HONOR,1080,2122,,
1,,,其他,apple,1170,2532,,
1,,,"都市,爱情,芒果出品",Xiaodu,,,,
1,37742B5049AB49F8BB4DDE424C07C35B6ca1c5601b471cd35d7f6e16c0f5b228,Android_12,"青春,偶像,校园",OPPO,1448,720,,
4,,Android_12,"真人秀,益智",HUAWEI,1228,2463,,
6,49f0e94add031cca,Android_10,"家庭,爱情",Redmi,2270,1080,,
7,,Android_10,其他,HONOR,1080,2340,,
7,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,,
7,527cbfc444800ef70b2383298d59b9965da96f452939238d90ba10169480683b,Android_12,"爱情,都市,家庭",vivo,1080,2172,,
8,,Android_9,"明星,真人秀,竞演",HONOR,1080,2220,,
8,,,"剧情,悬疑,犯罪",Xiaomi,,,,
21,,,"都市,爱情,芒果出品",SHARP,,,,
21,F6EAE3C730724FEDBA8F415C18E32FE9367adf63b2cc79020d94cae7cc7c4ca0,Android_12,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",OPPO,720,1516,,
22,,Android_10,其他,HONOR,720,1552,,
22,2df1c7fcbc03ac52,Android_11,其他,Redmi,1080,2218,,
22,e65b72f2539f8a071592d0aefb0894977c9b4def071ea9f73b467b2cdbd87ca7,Android_11,其他,vivo,1080,2283,,
22,,Android_10,其他,HUAWEI,1920,1200,,
23,9a8e4d4ab76d173d49f576bf6573ebb9a9843fdfc62ebebbbac66f9c1d9aa37e,Android_9,剧情,vivo,720,1491,,
0,,,其他,apple,2778,1284,,
0,,,"真人秀,音乐",apple,2532,1170,,
0,,Android_10,"都市,剧情",HUAWEI,2265,1080,,
1,,,"都市,爱情,芒果出品",Xiaomi,,,,
7,AE8BCFB4AF7B4E62823DECB3BF885773917051b785aaaf2ac5554a4dcf0b1e3f,Android_12,"青春,校园",OPPO,1080,2161,,
7,C0F7A71327FD435BA8ED350E27D2B67A0b6d8d9364c1a0987ccc3e22bac0a27f,Android_11,"悬疑,芒果出品",OPPO,1080,2290,,
8,,,"纪实,生活,真人秀",HUAWEI,1080,1812,,
21,,11,"战争,剧情",TCL,,,,
21,,,"亲子,明星,真人秀,教育,芒果出品",rockchip,,,,
21,86EC89D19F27449D8B20C83A3286D3B677374f1d0dfd41a5b0d012d826e899b9,Android_11,"战争,剧情",realme,2161,1080,,
22,,,"文化,脱口秀,搞笑",apple,1170,2532,,
22,,Android_12,"都市,爱情,剧情",HUAWEI,2204,1084,,
22,7170CB8CC07E4971B1061087B1A8DA13d9e68b8a2d9de458f66417b1c4018540,Android_13,其他,OnePlus,1080,2305,,
22,,,"都市,爱情,芒果出品",Skyworth,,,,
23,,,"音乐,芒果出品",Hisense,,,,
0,,Android_12,"都市,爱情,芒果出品",HONOR,1080,2238,,
0,,Android_10,其他,HUAWEI,1080,2292,,
1,,,"都市,爱情,剧情",Android,,,,
2,6347F434E9F14AD899A1C260D98716AAbee04b1b686722a608750a4642f919d9,android,"都市,爱情",realme,1080,2242,,
6,A460F445FE6F4582AFA7D0D98A70FD411de937fd681a59fa3df413661d3154cb,Android_10,"古装,爱情,芒果出品",OPPO,1080,2228,,
7,,Android_12,其他,HUAWEI,2211,1080,,
7,,9,"爱情,剧情,喜剧,都市,家庭",Xiaomi,,,,
8,,,"悬疑,芒果出品",Xgimi,,,,
8,,9,"都市,职场",TCL,,,,
21,D90C48FC8FAC49A8AB1CEE6C27511BADb6bc5c7fb3a347364011b58421bfdbc1,Android_12,"悬疑,犯罪,芒果出品",OPPO,720,484,,
21,,,"剧情,家庭",apple,1170,2532,,
21,797e3d464dcd8dfca423e2bba2bc388066c5a304c8a6536f01d8934b8046dc3d,Android_9,"剧情,喜剧,爱情,家庭",vivo,720,1407,,
21,,10,"音乐,芒果出品",HUAWEI,,,,
22,5691328d05a4117a5d95534f18edb90f4a9c5be7f1fc3e9b888ae70483e7f6e8,Android_12,其他,vivo,1080,2308,,
22,,,"古装,悬疑,爱情",honor,,,,
22,,,其他,apple,1170,2532,,
23,,,"芒果出品,爱情,网剧,奇幻,古装",Xiaomi,,,,
23,,,"爱情,剧情,喜剧,都市,家庭",apple,1170,2532,,
23,,Android_10,其他,HONOR,1080,2340,,
0,,9,"音乐,竞技",xiaomi,,,,
0,,,"战争,剧情",apple,828,1792,,
3,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,,
3,3752EAAE35524C0C80E5A8286EE2D2A958289e430227d21792921b2d582c8f8e,Android_13,"都市,爱情,剧情",OnePlus,2293,1032,,
4,,,"都市,爱情,芒果出品",Xiaomi,,,,
6,,,"都市,爱情,芒果出品",apple,1284,2778,,
6,,,"古装,爱情",apple,1170,2532,,
7,,,"爱情,都市,家庭",apple,2796,1290,,
9,,Android_10,"都市,芒果出品,剧情",HONOR,1080,2224,,
9,C33CFA12B8984528B85CF6E8ABD4E3DD810c0c2299633ab8ccb6d8ab786d4a03,Android_12,"剧情,爱情,芒果出品",OPPO,1080,2158,,
9,,9,"剧情,悬疑,谍战,年代",MediaTek,,,,
21,,,剧情,apple,1170,2532,,
21,,,年代,MStar,,,,
21,,,"爱情,都市,家庭",apple,828,1792,,
22,,9,"古装,爱情,芒果出品",ZVT9255BGA,,,,
22,,,"爱情,都市,家庭",Xiaomi,,,,
22,,Android_9,"剧情,喜剧,爱情,家庭",HUAWEI,1080,2147,,
22,,Android_11,"爱情,剧情,喜剧,都市,家庭",HONOR,2238,1080,,
23,5EB5F438B4FC4C2DAD99939E7781A85092a2b579f8c0f7ee21fa97192a4bf123,Android_13,"爱情,古装,奇幻",realme,1080,2164,,
23,,,"仙侠,古装,爱情",apple,1170,2532,,
23,,Android_10,"爱情,剧情,喜剧,都市,家庭",HUAWEI,2313,1080,,
0,,Android_12,其他,HONOR,1080,2316,,
0,,9,"真人秀,益智,搞笑",Xiaomi,,,,
0,1F71AE8821A544A685D4226F9E74296Dbc08e0e39e513304603b2affc22f62ee,Android_11,其他,realme,1080,2290,,
2,,9,"家庭,喜剧,青春",xiaomi,,,,
5,85C27742C7C4462E87C37C1638DB5FAFb474a00e04a13d8e322e7de93a333b0e,Android_10,"真人秀,音乐",OPPO,2200,1080,,
7,,9,"爱情,都市,家庭",Xiaomi,,,,
8,9422D89BE2844F57876D0CE17D7838264dec7f32a8c80fb2809a6aa93a7b7068,Android_11,"古装,悬疑,爱情",OPPO,2184,1080,,
8,,,"都市,爱情,剧情",apple,1792,828,,
8,,9,"都市,爱情,芒果出品",TCL,,,,
8,,,其他,Skyworth,,,,
8,,,"剧情,喜剧,芒果出品",apple,828,1792,,
9,,9,"剧情,喜剧,爱情,家庭",Coocaa,,,,
21,,Android_10,"悬疑,古装,奇幻,芒果出品",realme,2290,1032,,
21,,,"剧情,喜剧,爱情,家庭",apple,2532,1170,,
21,,,"芒果出品,都市,爱情,剧情",apple,1242,2208,,
21,,,其他,apple,828,1792,,
21,,9,"古装,爱情,悬疑,芒果出品",Hisense,,,,
21,,,"益智,真人秀,搞笑,芒果出品",apple,2160,1620,,
21,,,"爱情,都市,家庭",apple,2048,1536,,
21,,,其他,Xiaodu,,,,
21,,,"明星,真人秀,音乐,芒果出品",apple,1284,2778,,
21,420ae7e209b53b1f,Android_9,"都市,职场",xiaomi,1080,2061,,
22,,,其他,apple,2048,1536,,
22,456BC1434AA0496491C38C1AE3146DBEc36e269f90baa522c565685988b4f454,Android_11,"剧情,喜剧,爱情,家庭",OPPO,2290,1080,,
22,,,"古装,武侠,剧情,芒果出品",apple,2778,1284,,
22,9f535a84e14f68c7,Android_12,"青春,偶像,爱情",Xiaomi,1080,2250,,
22,,Android_10,"战争,剧情",HONOR,1080,2277,,
23,,Windows,"都市,爱情,剧情",,1920,1080,,
23,CC39FD18C0FF4FCEB08B5582A697D40F0a5bb8cad79c4e210abd9f75541abf9d,,"剧情,古装,爱情,芒果出品",OPPO,1080,1107,,
23,,,"剧情,喜剧,爱情,家庭",haier,,,,
23,1D18BFB5EAB4495AACA76C1AACDDAFADcb9cc4c6e736703b8151275504c838ad,Android_12,"都市,爱情",OPPO,2304,1032,,
23,,Android_10,"纪实,生活,真人秀",HONOR,1080,2110,,
23,ba8878e70d7e57367cf6e300ff25f9ad1625230fb597daf9678541cfc80f47d3,Android_11,"真人秀,芒果出品",vivo,1080,2342,,
0,,,"剧情,爱情,古装",haier,,,,
1,24e497966c3905b2,Android_11,其他,Redmi,1080,2260,,
2,7C5B0F12D6034A56A2C29FF3233872A9ac90636c11b7fa238ae89acb0fd6fb10,,"情感,旅游,真人秀,芒果出品",OPPO,1920,1080,,
3,,,"古装,爱情,芒果出品",ChangHong,,,,
3,,Windows,"剧情,犯罪",,,,,
6,,,"悬疑,芒果出品",Xiaodu,,,,
7,25DA2F39DF3A40FA9F3E70B08098BC5183cb462b27b964499e227f1c65fdc205,Android_11,"明星,真人秀,芒果出品",OPPO,2178,1080,,
7,,,"芒果出品,网剧,都市,爱情",Philips,,,,
7,,Android_9,"纪实,生活,真人秀",HONOR,1080,2139,,
8,,Android_10,"益智,真人秀,搞笑,芒果出品",HUAWEI,2108,1080,,
9,,,"古装,爱情,芒果出品",apple,828,1792,,
9,F565DC94388247BF896BE43FD52BAB078409fa9a849b400de21c139391015f3d,Android_11,"剧情,悬疑,犯罪",OPPO,2208,1080,,
21,,9,"剧情,悬疑,犯罪",Skyworth,,,,
21,7171D532465C4C8EB57C1F15567B42C1c8eb81b368266d007330026e9fdc9a72,Android_10,"都市,职场",OPPO,2132,1080,,
21,86B98333D2A24CAD8C3E6365CA430B89c0ce4f657d04a88da1e985901ac54f84,Android_11,"明星,真人秀,音乐,芒果出品",OPPO,1080,2158,,
21,89D8FF6588C14B109A19F8E66CA3E87Fe3b64147734c2a1893109ae6a857cfe8,Android_10,"芒果出品,青春,网剧,爱情,偶像",OPPO,1080,2264,,
21,,9,其他,Xiaomi,,,,
21,,,"真人秀,美食,明星",Sharp,,,,
21,,,"爱情,都市,家庭",TCL,,,,
21,,,"爱情,都市,家庭",rockchip,,,,
22,f7eea5f204ba2845,Android_11,"爱情,古装,奇幻",blackshark,2270,1080,,
22,a3487253841768a75549c48938034694b65d0b5bd29f9d6bc5cc7375257683a1,Android_13,年代,vivo,1080,2283,,
22,,,"警匪,悬疑,都市",apple,2746,1908,,
22,c8dbe4b5bdc4a2c9,Android_12,"剧情,爱情,芒果出品",Redmi,1080,2320,,
22,d2419ed8852780fdefc359a53165ec3d991774b7cad94cf1cc38335e78756c29,Android_10,"古装,青春",vivo,1080,2342,,
23,6.93E+15,Android_12,"战争,剧情",Redmi,2320,1080,,
23,,,其他,apple,1792,828,,
23,,,"爱情,言情,都市,芒果出品",GIONEE,720,1478,,
0,C13A516AFBDD432EA3B432E61EFD5435ea6bc7b1f65dc671533ebb1a99821f78,Android_12,"爱情,都市,家庭",OPPO,2312,1032,,
1,,Android_10,"芒果出品,网剧,都市,爱情",HUAWEI,2560,1600,,
1,E76ABC53FAB4405BA93E45F3877849F7a12cbcd7044bdd34026657ae620d188f,,"真人秀,音乐",OPPO,1080,1920,,
2,,,"都市,爱情,剧情",Huawei,,,,
2,,,"都市,爱情,芒果出品",apple,750,1334,,
2,,,"悬疑,犯罪,芒果出品",vivo,1520,720,,
4,C6BA8FF5227D4477BFCC927EFE6228D83fa242e9548facfa1e6c8b100728804a,Android_11,"青春,校园",OPPO,1080,2132,,
5,F98A5DB4A1CD489FAE3860E084F2DA027cdf258020a5ee28ea81f9577d3b92f2,Android_11,"都市,爱情",realme,1080,2264,,
6,,,"纪实,生活,真人秀",google,1440,2392,,
7,,,"真人秀,教育",SHARP,,,,
7,5DD476B899634B16B0B22B64D85845171f98ea9fb75c9909193bec1a45a7c67b,Android_11,其他,realme,2132,1080,,
7,,,其他,Skyworth,,,,
8,,,"都市,爱情,芒果出品",apple,1170,2532,,
8,F8028F6194004DA2BFACB165F368D8498cd017494ab9ae571aa66e14b83dee0f,android,"芒果出品,古装,爱情,玄幻,网剧",realme,1080,2290,,
8,,,"爱情,都市,家庭",apple,1170,2532,,
21,,,"战争,剧情",Xiaodu,,,,
21,,,"音乐,竞技",Skyworth,,,,
21,2d1eb027b4c9d051,Android_9,"战争,剧情",xiaomi,1080,2030,,
22,,Android_12,"古装,爱情,芒果出品",HONOR,1601,2006,,
22,,9,"剧情,喜剧,爱情,家庭",XiaoAiTongXue,,,,
22,,Android_10,"真人秀,美食",HUAWEI,1080,2265,,
22,,,其他,Hisense,,,,
22,,9,其他,TCL,,,,
22,,,"都市,爱情",Huawei,,,,
22,,,"都市,芒果出品,剧情",apple,2160,1620,,
23,78E399D467B14F72876E12C3CDEC5D75045daae0ea3b8dbfbcacb0a14ff876bb,Android_12,"剧情,爱情,芒果出品,都市",realme,720,1504,,
23,,,"都市,爱情,剧情",apple,1170,2532,,
1,a5580aec8a48a7ac,Android_12,"明星,真人秀,音乐,芒果出品",Xiaomi,2297,1038,,
2,,,"家庭,喜剧,青春",Android,,,,
6,,Android_11,其他,HONOR,1080,2208,,
6,,9,"剧情,犯罪",Xiaomi,,,,
6,,,"家庭,爱情",apple,1125,2436,,
7,83DD5627D4D64D619C04CFE42212B32E4103e77f182366d42d470442bbb56ad6,android,其他,OPPO,1424,720,,
8,,,其他,Allwinner,,,,
8,e7120348aa82fbff2825d8d11318ccf11d15bb2ac745851ef2623a65dd6c2597,Android_10,"警匪,剧情,芒果出品",vivo,1080,2342,,
8,,,其他,apple,640,1136,,
9,1b2f398aafd797edd5fabeef298018a3d00ce0e1fa4d879b7668ae45f5d9e14d,Android_11,其他,vivo,1080,2342,,
21,6F7A9938EB0E41F2B2433D17777AA254af893de1af6e0fb570cb9c6b95a14a2a,,"谍战,剧情",OPPO,1424,720,,
21,,,"芒果出品,爱情,网剧,奇幻,古装",apple,750,1334,,
21,,Android_10,"爱情,悬疑,犯罪",HONOR,1236,2562,,
21,,,"喜剧,爱情,芒果出品",Skyworth,,,,
21,2FECF02EEA754AA78DDC4642AE2923355544d4122783f14967a6408853caeca3,Android_13,"家庭,爱情",OPPO,2153,1080,,
23,,Android_10,"音乐,芒果出品",HUAWEI,1080,2211,,
23,,Android_10,"都市,爱情",HONOR,1080,2110,,
23,149F0A5B26824D9599BA070743B62FC9f3f01e91111767a0b791e95593710fdb,Android_13,"都市,爱情,剧情",OnePlus,2316,1032,,
23,da6d74be129cb67f,Android_11,"家庭,喜剧,青春",Redmi,1080,2276,,
23,,Android_11,"都市,爱情,剧情",Hinova,2433,1236,,
0,,,其他,apple,1170,2532,,
1,,Android_12,"青春,校园",HUAWEI,2560,1600,,
1,,,"纪实,生活,真人秀",apple,828,1792,,
6,,,"古装,悬疑,爱情",Tcl,,,,
7,,,"爱情,悬疑,都市,芒果出品",Xiaodu,,,,
8,,,其他,LENOVO,1600,900,,
8,,,"悬疑,芒果出品",rockchip,,,,
21,A8BCC9F701974863BE5C7A99CB54534Cd11d6d5daa33329e5c0fc9db552fb773,Android_13,其他,OPPO,1080,2293,,
21,,,"古装,爱情,悬疑,芒果出品",Xiaodu,,,,
21,8EC18B0987BF48A894494E3B6FC9D98B08975f13f63e151ecc3608c60cd9e6d2,android,"文化,脱口秀,搞笑",OPPO,1080,2161,,
21,,,"爱情,悬疑,犯罪",Android,,,,
21,,,"都市,职场",Android,,,,
22,6205845BE4934EF5A14D274E953ED917be9fe6e31b9a96dde191285eab5bf09f,android_11,其他,OPPO,1080,2285,,
23,,,其他,ChangHong,,,,
23,,,"剧情,喜剧,爱情,家庭",MStar,,,,
23,,Windows,"益智,真人秀,搞笑,芒果出品",,1920,1080,,
23,FAF355601D224E1DB9CEC0D0120472EDfb6e78606c45090a06037afdf088665d,Android_12,"明星,真人秀,芒果出品",realme,2163,1080,,
0,4243825ab0e6e75105e5647135692fc7d168a2fa8ccf0bf5a7829b22bf63cdbe,Android_13,其他,samsung,1080,2176,,
0,f0e2a58f978cd93ccfdb4783ac0ca3265dea08298bfa34be5ba9a8b7327b1cee,Android_13,其他,samsung,1080,1310,,
0,EF6E84647E974C619E96973081902E0116663fa58cbfff662b9787771556e0be,Android_12,"悬疑,犯罪,芒果出品",OPPO,1548,688,,
0,040E994571B549EB90A848C5584CB4B21309b705d2d9ff6568856adb96db0016,Android_12,"文化,脱口秀,搞笑",OPPO,1080,2180,,
