hour,oaid,os,item_names,brand,sw,sh,req_id,key
19,,Android_9,其他,OPPO,1445,720,ZKlEijqsAgllXs37,626c8b3c7a318cde4536dfa138005e60
18,,,"益智,芒果出品",Hisense,,,ZKk3SBJ-KAkqNsL6,627728dcb1bb90e0131baad2cef3caff
18,,,"剧情,喜剧,爱情,家庭",Hisense,,,ZKk7enK6qlOVX5X6,627728dcb1bb90e0131baad2cef3caff
5,,,"青春,都市,爱情",apple,1125,2436,ZKiHIxaTsglrwPW3,633c570e60db4058108f23410c71716734014f3c
12,,,"都市,爱情",apple,1125,2436,ZKjtHjqsAgll-rh4,633c570e60db4058108f23410c71716734014f3c
18,,9,其他,Toshiba,,,ZKk49zSmkAk0iSo4,636a8352049791e7857ef3cd5840ffec
18,,9,"益智,芒果出品",Toshiba,,,ZKk68OMP4QkCXBH3,636a8352049791e7857ef3cd5840ffec
22,,,"剧情,喜剧,爱情,家庭",HUAWEI,2138,1080,ZKlzNos1jAls7kI5,67c0300b09725887791ff0b4e5692425
20,,,"剧情,悬疑,犯罪",HUAWEI,2138,1080,ZKldLloTBmi2Nqg8,67c0300b09725887791ff0b4e5692425
19,,9,其他,KONKA,,,ZKlIlqJ1tQ7cNE66,67cd5522af62ff821339a2ddaff9cb99
19,,9,"真人秀,竞技",KONKA,,,ZKlFjjSmkAk0l_y7,67cd5522af62ff821339a2ddaff9cb99
5,,,"战争,剧情",Android,,,ZKiKv5_HQmDqiKe6,685edae8c8f4f48c3cf129bd03021f57
5,,,"青春,校园",Android,,,ZKiBWy_xbm9hvjE2,685edae8c8f4f48c3cf129bd03021f57
18,,,"爱情,剧情",Dangbei,,,ZKk3xIs1jAlspAP8,6a9cc1932ce571f8b3806be77f3a7258
17,,,"真人秀,益智,搞笑",Dangbei,,,ZKkxKzqsAgllSEr7,6a9cc1932ce571f8b3806be77f3a7258
21,,,"都市,爱情,剧情",apple,2532,1170,ZKlgSpLUijjmrRd0,6cc3f0f8a81a2de8c2f9b2df342d7a6f4577535b
20,,,"都市,爱情,剧情",apple,2532,1170,ZKlP1u5RcS8KNE06,6cc3f0f8a81a2de8c2f9b2df342d7a6f4577535b
10,,,"爱情,言情,都市,芒果出品",Unblocktech,,,ZKjQ8JL5zDM8AtL0,6f5967896549b59bd633b5866cbd2574
10,,,"芒果出品,爱情,古装",Unblocktech,,,ZKjKERJ-KAkqvjI2,6f5967896549b59bd633b5866cbd2574
9,,Android_12,"剧情,喜剧,爱情,家庭",HUAWEI,1176,2328,ZKi1JZ_HQmDqndm5,6f9eed00-08da-4a88-9f02-9bbf25c01307
11,,Android_12,"悬疑,芒果出品",HUAWEI,1176,2328,ZKjbyC_xbm9h-OD2,6f9eed00-08da-4a88-9f02-9bbf25c01307
15,,,"剧情,爱情,芒果出品",Xiaomi,,,ZKkLBmYpeglG69n7,701a8bbb2ccf6ec0ed7ab97672442f9f
19,,,其他,Xiaomi,,,ZKlD1iEqaQk_gLA7,701a8bbb2ccf6ec0ed7ab97672442f9f
20,,,"爱情,言情,都市,芒果出品",Android,,,ZKlXAYs1jAlsy1L5,70644dfbeefa15a945191a145329f407
20,,,其他,Android,,,ZKlVPJ_HQmDqS3x0,70644dfbeefa15a945191a145329f407
22,,,"爱情,言情,都市,芒果出品",apple,2388,1668,ZKlsN5_HQmDqaVl3,70bc35aec89d456bc8b3f6e31097a969ad2ce715
22,,,"爱情,言情,都市,芒果出品",apple,2388,1668,ZKlsN5_HQmDqaVl3,70bc35aec89d456bc8b3f6e31097a969ad2ce715
19,,,"都市,爱情,芒果出品",Xiaomi,,,ZKlLnRaTsglreXC8,7545770e509f19ce7f06df2fcc26f6fb
19,,,其他,Xiaomi,,,ZKlDGXxF2QlUpY_2,7545770e509f19ce7f06df2fcc26f6fb
9,,linux,"芒果出品,青春,网剧,爱情,都市",SAMSUNG,,,ZKjBwKJ1tQ7cn3n8,7596dff5a5f70fa76788cd835461845c
9,,linux,"青春,偶像,爱情",SAMSUNG,,,ZKi7XHK6qlOV1eT9,7596dff5a5f70fa76788cd835461845c
15,,,"纪实,生活,真人秀",Xgimi,,,ZKkLAnfy5QlJNzf8,75c77fdcd28bf2ef9dd2b7cd9a624cd1
7,,,"剧情,爱情,古装",Xgimi,,,ZKihA2-joAlErsN2,75c77fdcd28bf2ef9dd2b7cd9a624cd1
13,,,"古装,爱情",Hisense,,,ZKjuip_HQmDq0-60,771991988f24bac4b12954dd3b3b6f5a
13,,,"真人秀,美食,明星",Hisense,,,ZKjw2qNL4glrbFA8,771991988f24bac4b12954dd3b3b6f5a
12,,9,"益智,真人秀,搞笑,芒果出品",Xiaomi,,,ZKjozzqsAgll9n-6,7e64551b8d1c6353b8340404b63cf64f
12,,9,"芒果出品,悬疑,犯罪",Xiaomi,,,ZKjsUufIIAk9zt97,7e64551b8d1c6353b8340404b63cf64f
12,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,ZKjg8i_xbm9h_jk6,7ee70b4a3a90a480aa312e3ab395b8ce
12,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,ZKjfx3rrPwlmMwj0,7ee70b4a3a90a480aa312e3ab395b8ce
13,7F37C8C980314F24B2513CEE6C1DFAC48a68f91b363a3a4445a9bc99ad9990a1,Android_11,其他,OPPO,720,1445,ZKj0m-MP4QkCC_C9,7F37C8C980314F24B2513CEE6C1DFAC48a68f91b363a3a4445a9bc99ad9990a1
14,7F37C8C980314F24B2513CEE6C1DFAC48a68f91b363a3a4445a9bc99ad9990a1,Android_11,"青春,偶像,校园",OPPO,720,1445,ZKj7a3rrPwlmUYi7,7F37C8C980314F24B2513CEE6C1DFAC48a68f91b363a3a4445a9bc99ad9990a1
12,,Android_10,"剧情,都市,芒果出品",HUAWEI,1200,2499,ZKjkgBIkWQlpbwq6,7f581cb0-c812-4ac5-b511-795492385707
19,,Android_10,其他,HUAWEI,1200,2499,ZKlCsZL5zDM8gjH8,7f581cb0-c812-4ac5-b511-795492385707
15,,,"爱情,都市,家庭",HiSTBAndroidV6,,,ZKkR5RJ-KAkqDFL2,7f7362a3f93905757c64130066ee09d1
14,,,"芒果出品,真人秀,明星,搞笑",HiSTBAndroidV6,,,ZKj-7mYpeglG3iV4,7f7362a3f93905757c64130066ee09d1
6,,,"警匪,剧情,芒果出品",Xiaomi,,,ZKiNLiEqaQk_1DP5,8018cf66279195faf83aad579d5472ba
12,,,其他,Xiaomi,,,ZKjsyDqsAgll-mb0,8018cf66279195faf83aad579d5472ba
16,,9,"都市,爱情,芒果出品",Xiaomi,,,ZKkcG3rrPwlmd384,81800e8600972ff977880d196abf0b10
15,,9,"警匪,剧情,芒果出品",Xiaomi,,,ZKkPMWYpeglG8Q05,81800e8600972ff977880d196abf0b10
17,,,"芒果出品,悬疑,犯罪",rockchip,,,ZKktZTNAXglqNrg9,846729b39919905e1b783a5aa52848df
13,,,"爱情,都市,职场,芒果出品",rockchip,,,ZKjv-zDlHwlbQ-L2,846729b39919905e1b783a5aa52848df
1,,,"都市,爱情,芒果出品",Xgimi,,,ZKhHj-MP4QkCnoC2,85ee2887cd92d4c8b09b2db0c9e54f52
22,,,"文化,脱口秀,搞笑",Xgimi,,,ZKlzDvCkHQlZjiJ8,85ee2887cd92d4c8b09b2db0c9e54f52
14,,9,"真人秀,芒果出品",hisense,,,ZKj_q3xF2QlUWLt8,886729e494b3f1358b2e7cae8d2cb566
14,,9,"剧情,爱情,古装",hisense,,,ZKkBzjSmkAk0Sjo7,886729e494b3f1358b2e7cae8d2cb566
15,,10,"喜剧,爱情,芒果出品",xiaomi,,,ZKkKkuNnYwlnaw20,88e0cb531c7b792eb08057eab3cd7cf4
16,,10,其他,xiaomi,,,ZKkcQrxPiW6O5yS4,88e0cb531c7b792eb08057eab3cd7cf4
15,,9,其他,Sony,,,ZKkLoaNL4glrip68,8c462eb95a53ea9080a4b092f408a934
18,,9,"都市,爱情,剧情",Sony,,,ZKk8OqNL4glrwkL4,8c462eb95a53ea9080a4b092f408a934
16,,,"剧情,犯罪",Xiaomi,,,ZKkf0G-joAlEKbK6,8f927454aed86292ba65049ae7b52362
17,,,"都市,爱情,剧情",Xiaomi,,,ZKkn_xaTsglrT4r0,8f927454aed86292ba65049ae7b52362
17,,9,"古装,爱情,芒果出品",xiaomi,,,ZKkrsSEqaQk_ZUG9,90211de9cacfa42e9a01cb3455521a29
16,,9,"剧情,都市",xiaomi,,,ZKkk6nfy5QlJVQi4,90211de9cacfa42e9a01cb3455521a29
2,,9,"真人秀,益智,搞笑",HONOR,,,ZKhVkSBTwAl5HrF5,93eaa38c8132efabb26a1565ad21f33b
23,,9,其他,HONOR,,,ZKmE3GyFqQZEBPq6,93eaa38c8132efabb26a1565ad21f33b
19,,,"爱情,都市,家庭",Xiaomi,,,ZKlKduMP4QkCbuJ9,94511ddc9fffc06518abcfbd037bb024
22,,,"音乐,芒果出品",Xiaomi,,,ZKluJuMP4QkCnSg8,94511ddc9fffc06518abcfbd037bb024
18,,,"古装,武侠,剧情,芒果出品",Allwinner,,,ZKk3djDlHwlblWk2,952d64551e9caef5bdce30d3c94c72dd
17,,,其他,Allwinner,,,ZKklpvSimAljMM31,952d64551e9caef5bdce30d3c94c72dd
10,,,音乐,KBY,,,ZKjJuvCkHQlZyoq9,954abc95216f05f2891f023964ec4447
10,,,"剧情,爱情,芒果出品,都市",KBY,,,ZKjGRAx3jGQUXpd4,954abc95216f05f2891f023964ec4447
12,,9,其他,konka,,,ZKjrIRaTsglrCmG2,96533a60b1de66f39a59f782503fdc1a
14,,9,"古装,武侠,剧情,芒果出品",konka,,,ZKj_aefIIAk95H97,96533a60b1de66f39a59f782503fdc1a
12,,10,其他,HUAWEI,,,ZKjiS6OXmAlPeSG3,96a6d7575320efc9116f04b2f35f785e
14,,10,其他,HUAWEI,,,ZKkBGG-joAlEBnx5,96a6d7575320efc9116f04b2f35f785e
14,,,"都市,职场",MBX,,,ZKj9PKOXmAlPlpH0,979b27fc07e9b33b9aa7149052c10c1a
14,,,"爱情,古装,芒果出品,悬疑,剧情,网剧",MBX,,,ZKj8pJ_HQmDq44j1,979b27fc07e9b33b9aa7149052c10c1a
9,,,"爱情,古装,芒果出品,悬疑,剧情,网剧",Skyworth,,,ZKi2eTDlHwlbDHp5,97c497a687ea0163d8019618dfa0df35
10,,,剧情,Skyworth,,,ZKjF3PSimAljyGJ9,97c497a687ea0163d8019618dfa0df35
14,,9,"剧情,爱情,芒果出品,都市",XiaoAiTongXue,,,ZKj_qCBTwAl5kZC9,994575b3aa7a0f2c8f74c37d1b8517a6
19,,9,"爱情,都市,家庭",XiaoAiTongXue,,,ZKlM4aJ1tQ7cOZx0,994575b3aa7a0f2c8f74c37d1b8517a6
12,,,"剧情,喜剧,爱情,家庭",Letv,,,ZKjocefIIAk9ywk0,9ae9aa911eaf97ad08b510ce3f76d954
17,,,"明星,真人秀,芒果出品",Letv,,,ZKkoVy_xbm9hTxA5,9ae9aa911eaf97ad08b510ce3f76d954
17,,,"爱情,剧情,喜剧,都市,家庭",Letv,,,ZKkosKOXmAlPyLk3,9b46c56bedf1da1624dca12d0a965c59
16,,,"科幻,爱情",Letv,,,ZKkcLuNnYwlnf7u5,9b46c56bedf1da1624dca12d0a965c59
13,,11,"文化,脱口秀,搞笑",ChangHong,,,ZKj4TufIIAk93G78,9ceb3ea098870bad975682efd11bcab7
10,,11,"剧情,喜剧,爱情,家庭",ChangHong,,,ZKjKkHbTGAl4UuU7,9ceb3ea098870bad975682efd11bcab7
7,,9,"青春,校园",Hisense,,,ZKia8zqsAglltuj6,a0a89783bae27aec38cd8d5aa65c8473
17,,9,"家庭,喜剧,青春",Hisense,,,ZKkqiONnYwlnkBT3,a0a89783bae27aec38cd8d5aa65c8473
8,,,"爱情,都市",Xiaodu,,,ZKityAx3jGQUTF_4,a0aba3dc7b725f4ae4106630c6dd09ae
7,,,"芒果出品,悬疑,都市,言情",Xiaodu,,,ZKihF6OXmAlPQ8-6,a0aba3dc7b725f4ae4106630c6dd09ae
17,,,"都市,爱情,悬疑,芒果出品",ChangHong,,,ZKkmJqJ1tQ7cC9b7,a22039fa4c510dcae864eae9cb7b88a0
17,,,剧情,ChangHong,,,ZKkwhnxF2QlUkHC0,a22039fa4c510dcae864eae9cb7b88a0
15,,9,"剧情,都市",xiaomi,,,ZKkMfxIkWQlpm6e7,a22f24ad7ff5b2944f9a11fe1022bf77
15,,9,"古装,爱情,芒果出品",xiaomi,,,ZKkL7G-joAlEEqz5,a22f24ad7ff5b2944f9a11fe1022bf77
21,,,"都市,芒果出品,剧情",Android,,,ZKliXqNL4glr85y7,a24396e5ee0909b22b76c36cf52cd1b5
21,,,"芒果出品,爱情,古装",Android,,,ZKlff2-z1AkxW6U0,a24396e5ee0909b22b76c36cf52cd1b5
15,,,"明星,真人秀,竞演",MBX,,,ZKkM2zNAXglqEYP0,a3c217cc0d42bba3c0d3899996c02ef6
18,,,其他,MBX,,,ZKk3oONnYwlnnrs5,a3c217cc0d42bba3c0d3899996c02ef6
13,,,"古装,爱情,芒果出品",Android,,,ZKjykuhm0wlkm0o7,a4be684638ac1812549552e60326b8fa
13,,,"古装,爱情,芒果出品",Android,,,ZKjykuhm0wlkm0o7,a4be684638ac1812549552e60326b8fa
20,,,其他,YingGuang,,,ZKlSIxIkWQlp7Uu3,a4fb1bb17d91c1d52367d4518925bd2a
20,,,"古装,武侠,剧情,芒果出品",YingGuang,,,ZKlWS3fy5QlJkNb2,a4fb1bb17d91c1d52367d4518925bd2a
1,,,"真人秀,芒果出品",Android,,,ZKhKruNnYwln5ss8,a58f77af70944941424cafcca66c2900
1,,,其他,Android,,,ZKhH6nfy5QlJsN22,a58f77af70944941424cafcca66c2900
16,,9,其他,Droidlogic,,,ZKkag5_HQmDqBe45,a6e40deb2ad4998f2cd6a7bf10ad5e32
15,,9,"古装,武侠,剧情,芒果出品",Droidlogic,,,ZKkQcaOXmAlPrR_0,a6e40deb2ad4998f2cd6a7bf10ad5e32
18,,10,其他,skyworthbox,,,ZKk2i1oTBmi2BYN4,a743b80cea587b432292b20e95b6ef57
18,,10,"真人秀,益智,芒果出品",skyworthbox,,,ZKk3HZL5zDM8dSV7,a743b80cea587b432292b20e95b6ef57
19,,,"爱情,剧情,喜剧,都市,家庭",Hisense,,,ZKlE4DqsAgllX0e6,ad4b44fb891715e920feb8400821367d
18,,,"校园,青春,偶像,爱情",Hisense,,,ZKk2gmYpeglGHYc6,ad4b44fb891715e920feb8400821367d
0,,,其他,Xiaomi,,,ZKhA2FoTBmi2Saj9,b15e67cfe30651ee73389c8a3e192f6d
0,,,"古装,武侠,剧情,芒果出品",Xiaomi,,,ZKhAvXfy5QlJrQz1,b15e67cfe30651ee73389c8a3e192f6d
13,,,"战争,剧情",Xiaodu,,,ZKjwB5_HQmDq1c82,b19fff1e3c7302542980eb69c9ea9e97
17,,,"爱情,都市,家庭",Xiaodu,,,ZKkmkjNAXglqLpU3,b19fff1e3c7302542980eb69c9ea9e97
18,,10,"家庭,喜剧,青春",Xiaodu,,,ZKk4FCBTwAl50fy8,b40964812ec56127bfeec8894b8c1e04
18,,10,"爱情,悬疑,犯罪",Xiaodu,,,ZKk3vPSimAljRXZ5,b40964812ec56127bfeec8894b8c1e04
23,,,"都市,职场",haier,,,ZKmHLZL5zDM80Qn2,b5c663b7af255d8de0984326787e4bfd
23,,,"剧情,喜剧,爱情,家庭",haier,,,ZKmHx2YpeglGepY0,b5c663b7af255d8de0984326787e4bfd
6,,,"剧情,喜剧,爱情,家庭",Skyworth,,,ZKiQ5mYpeglGghn2,b90e61363454c8ffbfa7fd15c989b3c2
12,,,"剧情,喜剧,爱情,家庭",Skyworth,,,ZKjgCzqsAgll7IL2,b90e61363454c8ffbfa7fd15c989b3c2
17,,,"爱情,剧情,喜剧,都市,家庭",apple,1125,2001,ZKklmTNAXglqLaQ7,BA2406D0-490D-421E-BC80-1D5937FD1403
17,,,"家庭,爱情",apple,1125,2001,ZKkloGyFqQZElte0,BA2406D0-490D-421E-BC80-1D5937FD1403
15,,9,"真人秀,益智",TCL,,,ZKkRdaNL4glrkZN9,bdae581bf5de46907b7dd793765beb1e
15,,9,"都市,家庭,芒果出品",TCL,,,ZKkKzIn4rAlpUdW8,bdae581bf5de46907b7dd793765beb1e
9,,,"农村,年代,家庭",Xiaodu,,,ZKi3HXK6qlOV0n46,c0da1fbc691550a0b573b351a658458d
12,,,"真人秀,益智,搞笑",Xiaodu,,,ZKjjaCEqaQk_E4U1,c0da1fbc691550a0b573b351a658458d
13,,11,其他,TCL,,,ZKj0H_SimAlj-I26,c185c296172dbb3329c74985fb94cb57
12,,11,"爱情,剧情",TCL,,,ZKjqYHfy5QlJEqY5,c185c296172dbb3329c74985fb94cb57
12,,,"古装,武侠,剧情,芒果出品",Amlogic,,,ZKjjjvSimAlj5md2,c1b9572c316b288fa2a1628fdb9d0b5e
12,,,其他,Amlogic,,,ZKjieZ_HQmDqx2P6,c1b9572c316b288fa2a1628fdb9d0b5e
18,,,"都市,爱情",Xiaodu,,,ZKk2cDNAXglqQLV1,c1bfa6b9be550e8287558823122bb880
17,,,剧情,Xiaodu,,,ZKknZ3rrPwlmhA92,c1bfa6b9be550e8287558823122bb880
12,c546f29ce1edae0a,Android_11,"真人秀,芒果出品",Xiaomi,1600,2524,ZKjguYs1jAlsQWB0,c546f29ce1edae0a
14,c546f29ce1edae0a,Android_11,"芒果出品,悬疑,网剧,古装,喜剧",Xiaomi,1600,2524,ZKkG1_SimAljDbC8,c546f29ce1edae0a
19,,,"真人秀,益智",ChangHong,,,ZKlCRehm0wlk9bf4,c59ed801716641b07f2e666fca747185
17,,,"爱情,都市,家庭",ChangHong,,,ZKkyITqsAgllSU15,c59ed801716641b07f2e666fca747185
16,,,"都市,爱情",Xiaomi,,,ZKkhwTDlHwlbfOO7,c81ca124e3c60a343368cac18856682c
16,,,其他,Xiaomi,,,ZKkhzWYpeglGBj92,c81ca124e3c60a343368cac18856682c
9,,,"青春,偶像,爱情",Android,,,ZKi7hQx3jGQUVgs6,ca70a3a828d6e32624b791c7c44688eb
9,,,"爱情,都市,职场,芒果出品",Android,,,ZKi7inK6qlOV1gj5,ca70a3a828d6e32624b791c7c44688eb
11,,9,"剧情,悬疑,谍战,年代",hisense,,,ZKjaYBJ-KAkqzjz4,ca861a726ccec84192aceef188223df8
12,,9,"益智,真人秀,搞笑,芒果出品",hisense,,,ZKjgbTqsAgll7Pb6,ca861a726ccec84192aceef188223df8
20,,9,"音乐,芒果出品",hisense,,,ZKlS85L5zDM8l3m3,cad2ad74d2cf838093e38de90c660338
20,,9,"都市,爱情,芒果出品",hisense,,,ZKlWfLVOSgkDKSO9,cad2ad74d2cf838093e38de90c660338
16,,,"音乐,芒果出品",unknown,,,ZKkchos1jAlshT82,ccb91f017c396e9aa98ba2b4521b2f13
16,,,"芒果出品,校园,网剧,青春,偶像,爱情",unknown,,,ZKkY9rxPiW6O4uu8,ccb91f017c396e9aa98ba2b4521b2f13
12,,9,音乐,PHILIPS,,,ZKjiMG-z1AkxyF17,cf8286d9ac81a00f828767da59f10403
17,,9,"都市,爱情,芒果出品",PHILIPS,,,ZKkl9wx3jGQUxuR7,cf8286d9ac81a00f828767da59f10403
19,,11,"校园,青春,奇幻,喜剧,爱情",Skyworth,,,ZKlLAqOXmAlP8P75,d0aefe04018b1e262c165421b890d125
20,,11,"剧情,家庭",Skyworth,,,ZKlSejNAXglqYy66,d0aefe04018b1e262c165421b890d125
9,d1c6a6100663d1100d15e2505b449311c00de96f1cc68a77495e1172286ed442,Android_11,"芒果出品,校园,网剧,青春,偶像,爱情",vivo,1080,2194,ZKi1Gehm0wlkX6w1,d1c6a6100663d1100d15e2505b449311c00de96f1cc68a77495e1172286ed442
9,d1c6a6100663d1100d15e2505b449311c00de96f1cc68a77495e1172286ed442,Android_11,"剧情,喜剧,爱情,家庭",vivo,1080,2194,ZKjBCRJ-KAkqtkC8,d1c6a6100663d1100d15e2505b449311c00de96f1cc68a77495e1172286ed442
8,,,"悬疑,芒果出品",Xgimi,,,ZKio5-hm0wlkV8n4,d1ebc00d1bbca703e6fe75823c42c268
12,,,其他,Xgimi,,,ZKjjJaJ1tQ7cwHi5,d1ebc00d1bbca703e6fe75823c42c268
20,,,"爱情,都市,家庭",TCL,,,ZKlWWGyFqQZE0fy3,d2558b55923b0359849ff0612b434186
19,,,"真人秀,益智",TCL,,,ZKlM7iEqaQk_jFz6,d2558b55923b0359849ff0612b434186
16,,,"都市,爱情",apple,2048,1536,ZKkgs_SimAljK2S5,D326C74C-36C8-4BA9-BEE0-A1E6DA6C7B2A
20,,,"明星,真人秀,芒果出品",apple,2048,1536,ZKlbhPSimAljcuT6,D326C74C-36C8-4BA9-BEE0-A1E6DA6C7B2A
6,,,"爱情,剧情,喜剧,都市,家庭",Xiaomi,,,ZKiL8Yn4rAlp5jo9,d40db8855d0017abf4e1c031997003d2
9,,,"剧情,悬疑,犯罪",Xiaomi,,,ZKi673xF2QlUEwc7,d40db8855d0017abf4e1c031997003d2
1,,,"都市,爱情",Amlogic,,,ZKhFoRaTsglrpn44,d5d5716f96c7d9d306bf674d14874593
1,,,"真人秀,教育",Amlogic,,,ZKhH8_SimAlji-H2,d5d5716f96c7d9d306bf674d14874593
8,,,"爱情,都市,家庭",ChangHong,,,ZKisGefIIAk9lNI1,d5ee11c36c99de1ca6f98920d1a22277
8,,,"纪实,生活,真人秀",ChangHong,,,ZKisvuhm0wlkWmM5,d5ee11c36c99de1ca6f98920d1a22277
12,,,"真人秀,音乐",Hisense,,,ZKjsZLVOSgkDrKM4,d6a0405de1c1ab9998870528b163becf
12,,,"剧情,家庭",Hisense,,,ZKjsPRIkWQlpdvr6,d6a0405de1c1ab9998870528b163becf
0,,Android_10,"古装,青春",HUAWEI,1080,2147,ZKg36ufIIAk9Ycz6,db12c830-5166-4e81-ac2f-1151b6de9b9f
0,,Android_10,其他,HUAWEI,1080,2147,ZKg6TOfIIAk9Y4O3,db12c830-5166-4e81-ac2f-1151b6de9b9f
9,,,"爱情,剧情,喜剧,都市,家庭",alps,,,ZKi2xDSmkAk0_pv0,db8dd835318a57c2d00ff9e902a52b95
9,,,"古装,爱情,悬疑,芒果出品",alps,,,ZKi3WLxPiW6OfaM9,db8dd835318a57c2d00ff9e902a52b95
18,,,"青春,校园",Xiaomi,,,ZKk4lHrrPwlml8n8,dff7e8fa0e8951a49037f2dafa894a3a
17,,,其他,Xiaomi,,,ZKkughIkWQlpwox4,dff7e8fa0e8951a49037f2dafa894a3a
7,,Android_11,"青春,校园",HONOR,720,1552,ZKii03K6qlOVxhX7,e0b7fcbf-57ab-4c18-bab9-33c04fa9941a
12,,Android_11,"剧情,家庭",HONOR,720,1552,ZKjl3FoTBmi2qpP5,e0b7fcbf-57ab-4c18-bab9-33c04fa9941a
17,,,"都市,爱情",Xiaomi,,,ZKkp81oTBmi294z5,e2eb9de648fca64dc34f4aa5e5a85455
19,,,"爱情,都市,家庭",Xiaomi,,,ZKlJZRIkWQlp4kB6,e2eb9de648fca64dc34f4aa5e5a85455
18,,,其他,Xiaomi,,,ZKk0L6OXmAlP1Uh4,e5f6c11597043550d3b01bab7371246a
15,,,其他,Xiaomi,,,ZKkVELxPiW6O3r06,e5f6c11597043550d3b01bab7371246a
18,,,"剧情,都市,芒果出品",Xiaomi,,,ZKk4H-hm0wlk6mg3,e64afeefc660c97989fad1c4b08aca2a
16,,,其他,Xiaomi,,,ZKkYnJL5zDM8UjS2,e64afeefc660c97989fad1c4b08aca2a
16,e77ea8b46cfa6bfc,Android_11,"战争,剧情",Redmi,2320,1036,ZKkefkrjtAlbwjv4,e77ea8b46cfa6bfc
14,e77ea8b46cfa6bfc,Android_11,"战争,剧情",Redmi,2320,1036,ZKkC_luYVQkuyT77,e77ea8b46cfa6bfc
12,,,"亲子,明星,真人秀,教育,芒果出品",apple,2048,1536,ZKjssIuNRzoGgZo0,E906279C-7B2A-406D-A16E-E1C5B02FC4FB
22,,,"亲子,明星,真人秀,教育,芒果出品",apple,2048,1536,ZKl4K4mdFjQBPPU4,E906279C-7B2A-406D-A16E-E1C5B02FC4FB
21,,,"亲子,芒果出品,真人秀",ChangHong,,,ZKlf3eNnYwln0e-1,eae62a3c378b812be3925be4659b86b0
21,,,其他,ChangHong,,,ZKljk7VOSgkDOqV9,eae62a3c378b812be3925be4659b86b0
16,EB0CC90ACDC2423FB2930C30A43D8A2Eb543f57c9168f2aa3ec05d4fbd91f59c,,"爱情,都市,家庭",OPPO,1360,720,ZKkXlmyFqQZEhtS8,EB0CC90ACDC2423FB2930C30A43D8A2Eb543f57c9168f2aa3ec05d4fbd91f59c
11,EB0CC90ACDC2423FB2930C30A43D8A2Eb543f57c9168f2aa3ec05d4fbd91f59c,,"偶像,喜剧,爱情,古装,芒果出品",OPPO,1360,720,ZKjSKAx3jGQUaTV5,EB0CC90ACDC2423FB2930C30A43D8A2Eb543f57c9168f2aa3ec05d4fbd91f59c
15,,10,"青春,都市,爱情",HUAWEI,,,ZKkQ_3rrPwlmart2,eb7c7f2547fcdc321a17870b987ca9a8
15,,10,其他,HUAWEI,,,ZKkQBhJ-KAkqCj31,eb7c7f2547fcdc321a17870b987ca9a8
14,,,"古装,武侠,剧情,芒果出品",HiSTBAndroidV5,,,ZKj8mKJ1tQ7c3AH4,ebcc2e8b218258b9a82cde8e0c657fb4
13,,,"爱情,都市",HiSTBAndroidV5,,,ZKjuJ3bTGAl4d2z9,ebcc2e8b218258b9a82cde8e0c657fb4
18,,,其他,Xiaomi,,,ZKk0uYn4rAlpgXe4,ec0292e0fecc87255ccb97b5a59960fa
18,,,"爱情,言情,都市,芒果出品",Xiaomi,,,ZKk1b6OXmAlP1tJ3,ec0292e0fecc87255ccb97b5a59960fa
20,,,其他,apple,1170,2532,ZKlSkYn4rAlpplG3,edfc09d56036b0d8aa3998f3fc887e58f66a6025
21,,,其他,apple,1170,2532,ZKlgoYs1jAls2B40,edfc09d56036b0d8aa3998f3fc887e58f66a6025
8,,,其他,Xiaomi,,,ZKirevSimAljtRK6,ee8de11cda2134cfb876f5e1083baf11
20,,,"战争,剧情",Xiaomi,,,ZKlQbDqsAgllbbH9,ee8de11cda2134cfb876f5e1083baf11
9,,,剧情,HiDPT,,,ZKi8FeMP4QkC04X8,ef3ad2047c15a3982b9e36bcbbe7212a
9,,,"真人秀,益智",HiDPT,,,ZKi9g4s1jAlsIEK9,ef3ad2047c15a3982b9e36bcbbe7212a
18,,,家庭,TCL,,,ZKk2iSEqaQk_cTs9,efa6bcea1ab03e79db530bdd1b6df5c1
20,,,"都市,爱情,芒果出品",TCL,,,ZKlawddNnglBllp3,efa6bcea1ab03e79db530bdd1b6df5c1
12,,,其他,Android,,,ZKjh5Is1jAlsQtt2,f241502daa949134645db423117a615c
13,,,其他,Android,,,ZKjtwaNL4glraH-8,f241502daa949134645db423117a615c
19,,,"古装,爱情,芒果出品",Android,,,ZKlFYaJ1tQ7cMCR1,f241502daa949134645db423117a615c
18,,10,"警匪,悬疑,都市",Samsung,,,ZKk0AddNnglBZVG2,f2b5fc2ebfdcdc944064358a2729b320
17,,10,"都市,剧情,爱情",Samsung,,,ZKkt5TSmkAk0fI37,f2b5fc2ebfdcdc944064358a2729b320
17,,,"都市,爱情,芒果出品",ChangHong,,,ZKkn0efIIAk9EqY1,f3a0b34a9a78e739d98fbe6bdb40fe79
17,,,"青春,都市,爱情",ChangHong,,,ZKku2Qx3jGQU0Ss1,f3a0b34a9a78e739d98fbe6bdb40fe79
14,,,"亲子,明星,真人秀,教育,芒果出品",apple,828,1792,ZKj-DKOXmAlPl6M1,f455ca1bb6b17d92ea2ab42220b269f1c7370d88
